unique_id	corpus	match_position	year	author	plaintext	status	kommer_position	att_position	verb_position	verb_lemma	distance_to_att_words	distance_to_att_symbols	distance_to_verb_words	distance_to_verb_symbols	voice	inf_length	att_before	distance_att_before_words	distance_att_before_symbols	att_between	att_after	distance_att_after_words	distance_att_after_symbols	subject_id	subject_form	subject_lemma	subject_type	subject_pos	subject_relpos	genre	month	day	time	text_id	thread_id	poslist	section	shortsection	userid
3180	DN1987	4489934	1987		Skälbyborna kommer även i fortsättningen att vara hänvisade till att uträtta de flesta vardagsärenden utanför Skälby .	att	2	6	7	vara	4	20	5	23	active	2	0			1	1	3	14	1	Skälbyborna	Skälbyborna	other	NN	before	news	11	26				NN VB AB PP NN IE VB PC PP IE VB DT JJ NN PP PM MAD			
3181	DN1987	4491375	1987		Han tror att framtiden kommer att arta sig väl för honom .	att	5	6	7	arta_sig	1	1	2	4	active	1	1	2	10	1	0			4	framtiden	framtid	other	NN	before	news	11	23				PN VB SN NN VB IE VB PN AB PP PN MAD			
3182	DN1987	4493175	1987		Redan otillräckliga lager med produktionsmedel kommer att minska till en tredjedel .	att	6	7	8	minska	1	1	2	4	active	1	0			1	0			3	lager	lager	other	NN	before	news	11	22				AB JJ NN PP NN VB IE VB PP DT NN MAD			
3183	DN1987	4493496	1987		Dessutom : han sköt det i Saddledome , arenan där OS-medaljerna kommer att spelas om .	att	12	13	14	spela	1	1	2	4	s-form	1	0			1	0			11	OS-medaljerna	os-medalj	other	NN	before	news	11	25				AB MID PN VB PN PP PM MID NN HA NN VB IE VB PL MAD			
3184	DN1987	4494088	1987		Det största partiet kommer att ge sig på det minsta när Stockholms budget nu ska behandlas under tre dagar i Stadshusets rådssal , med början på måndag .	att	4	5	6	ge	1	1	2	4	active	1	0			1	0			3	partiet	parti	other	NN	before	news	11	21				DT JJ NN VB IE VB PN PP DT JJ HA PM NN AB VB VB PP RG NN PP NN NN MID PP NN PP NN MAD			
3185	DN1987	4494151	1987		Så kommer mpg att göra också i riksdagen om de kommer in där nästa år ; de bäddar för den statsministerkandidat som tar in flest av deras förslag i regeringsförklaringen .	att	2	4	5	göra	2	4	3	7	active	1	0			1	0			3	mpg	mpg	other	NN	after	news	11	29				AB VB NN IE VB AB PP NN SN PN VB PL AB JJ NN MID PN VB PP DT NN HP VB AB JJ PP PS NN PP NN MAD			
3186	DN1987	4495150	1987		FREDAG 27 NOVEMBER TELEVISION 2 17.15 Unga Tvåan Nunu och Björn presenterar några av de tecknade långfilmer som kommer att gå på biograferna i december .	att	19	20	21	gå	1	1	2	4	active	1	0			1	0			18	som	som	other	HP	before	news	11	22				NN RG NN NN RG RG JJ NN PM KN PM VB PN PP DT PC NN HP VB IE VB PP NN PP NN MAD			
3187	DN1987	4495527	1987		2Afghanistan OS-spelen i Calgary i februari nästa år kommer att rymma en sportgren som inte varit representerad i OS sedan 1932.Vilken .	att	9	10	11	rymma	1	1	2	4	active	1	0			1	0			1	2Afghanistan	2Afghanistan	other	PM	before	news	11	22				PM PM PP PM PP NN JJ NN VB IE VB DT NN HP AB VB PC PP PM PP NN MAD			
3188	DN1987	4496120	1987		Männen presenterade siffror och berättade vad deras organisationer har gjort och tänker göra för jämställdheten , och att det kommer att ta tid .	att	20	21	22	ta	1	1	2	4	active	1	1	2	4	1	0			19	det	den	dummy	PN	before	news	11	27				NN VB NN KN VB HP PS NN VB VB KN VB VB PP NN MID KN SN PN VB IE VB NN MAD			
3189	DN1987	4500946	1987		Barbro ' Lill-Babs ' Svensson och Mona Tumba kommer att medverka i ' Morgonlust ' , ett magasinsprogram för kvinnor på lördagsmorgnar .	att	9	10	11	medverka	1	1	2	4	active	1	0			1	0			6	och	och	other	KN	before	news	11	27				PM PAD PM PAD PM KN PM PM VB IE VB PP PAD NN PAD MID DT NN PP NN PP NN MAD			
3190	DN1987	4501664	1987		Garron sade att piloterna kommer att förhöras av säkerhetstjänsten och beviljas asyl om de uppfyller kraven för detta .	att	5	6	7	förhöra	1	1	2	4	s-form	1	1	2	10	1	0			4	piloterna	pilot	other	NN	before	news	11	23				PM VB SN NN VB IE VB PP NN KN VB NN SN PN VB NN PP PN MAD			
3191	DN1987	4503964	1987		Osäker ekonomi Osäkerheten är ovanligt stor om vad som kommer att hända med ekonomin .	att	10	11	12	hända	1	1	2	4	active	1	0			1	0			8	vad	vad	other	HP	before	news	11	26				JJ NN NN VB AB JJ PP HP HP VB IE VB PP NN MAD			
3192	DN1987	4504934	1987		Den övriga sjukvården kommer alltså inte att bli lidande , försäkrar Åke Hazell .	att	4	7	8	bli	3	11	4	14	active	1	0			1	0			3	sjukvården	sjukvård	other	NN	before	news	11	26				DT JJ NN VB AB AB IE VB NN MID VB PM PM MAD			
3193	DN1987	4506494	1987		Klart är att optionsmarknaden kommer att ha en betydligt mindre omfattning en tid framöver .	att	5	6	7	ha	1	1	2	4	active	1	1	2	17	1	0			4	optionsmarknaden	optionsmarknad	other	NN	before	news	11	26				JJ VB SN NN VB IE VB DT AB JJ NN DT NN AB MAD			
3194	DN1987	4506627	1987		Musikradions mikrofoner lyste med sin frånvaro vid denna konsert som ganska säkert kommer att räknas till de historiska .	att	13	14	15	räknas	1	1	2	4	s-form	1	0			1	0			10	som	som	other	HP	before	news	11	24				NN NN VB PP PS NN PP DT NN HP AB AB VB IE VB PP DT JJ MAD			
3197	DN1987	4509382	1987		-- Österrike , sade Benya , står inför ekonomiska förändringar som kommer att innebära djupa ingrepp i samhället .	att	12	13	14	innebära	1	1	2	4	active	1	0			1	0			11	som	som	other	HP	before	news	11	22				MID PM MID VB PM MID VB PP JJ NN HP VB IE VB JJ NN PP NN MAD			
3198	DN1987	4510197	1987		Ännu är det inte klart om Stockholm Energi AB kommer att få utöka sopeldningen vid Högdalenverket .	att	10	11	12	få	1	1	2	4	active	2	0			1	0			0						news	11	25				AB VB PN AB AB PP PM NN PM VB IE VB VB NN PP NN MAD			
3199	DN1987	4510796	1987		Bengt Göransson blir värd vid besöket , men Cardenal kommer också att träffa utrikesminister Sten Andersson och ledamöter från riksdagens utrikesutskott .	att	10	12	13	träffa	2	6	3	9	active	1	0			1	0			9	Cardenal	Cardenal	other	PM	before	news	11	28				PM PM VB JJ PP NN MID KN PM VB AB IE VB NN PM PM KN NN PP NN NN MAD			
3200	DN1987	4511895	1987		Avloppsvatten från Bromma reningsverk kommer att rinna genom den nya Saltsjötunneln och ut i Saltsjön söder om Kastellholmen .	att	5	6	7	rinna	1	1	2	4	active	1	0			1	0			1	Avloppsvatten	avloppsvatten	other	NN	before	news	11	25				NN PP PM NN VB IE VB PP DT JJ NN KN PL PP PM JJ PP NN MAD			
3201	DN1987	4511917	1987		Hur ska Nacka övervaka utsläppen , som kommer att stryka längs Nackas och Värmdös kuster ?	att	8	9	10	stryka	1	1	2	4	active	1	0			1	0			7	som	som	other	HP	before	news	11	25				HA VB PM VB NN MID HP VB IE VB PP PM KN PM NN MAD			
3202	DN1987	4512114	1987		Vi är drabbade av en katastrof som pågår och kommer att pågå under överskådlig tid i vår natur och i våra kroppar .	att	10	11	12	pågå	1	1	2	4	active	1	0			1	0			0						news	11	25				PN VB PC PP DT NN HP VB KN VB IE VB PP JJ NN PP PS NN KN PP PS NN MAD			
3203	DN1987	4512137	1987		Det är smärtsamt att veta att våra barn inte kommer att kunna äta metfisken under sin barndom -- om ens någonsin !	att	10	11	12	kunna	1	1	2	4	active	2	2	4	13	1	0			8	barn	barn	other	NN	before	news	11	25				PN VB JJ IE VB SN PS NN AB VB IE VB VB NN PP PS NN MID SN AB AB MAD			
3204	DN1987	4512402	1987		Första gången man anmäler inkomst och arbetstid enligt det nya systemet kommer försäkringsbeslutet att gälla omedelbart .	att	12	14	15	gälla	2	20	3	23	active	1	0			1	0			2	gången	gång	other	NN	before	news	11	24				RO NN PN VB NN KN NN PP DT JJ NN VB PC IE VB AB MAD			
3205	DN1987	4512699	1987		Leijon påpekar också att polisbristen kommer att bli mindre när det utökade antalet polisaspiranter som regeringen beslutat om kommer ut i tjänst .	att	6	7	8	bli	1	1	2	4	active	1	1	2	13	1	0			5	polisbristen	polisbrist	other	NN	before	news	11	28				PM VB AB SN NN VB IE VB AB HA PN VB NN NN HP NN VB PL VB PL PP NN MAD			
3206	DN1987	4513958	1987		Trots dessa åtgärder kommer årets underskott att öka med cirka två miljarder dollar jämfört med i fjol till omkring 150 miljarder dollar .	att	4	7	8	öka	3	16	4	19	active	1	0			1	0			6	underskott	underskott	other	NN	after	news	11	25				PP DT NN VB NN NN IE VB PP AB RG NN NN PC PP PP NN PP PP RG NN NN MAD			
3207	DN1987	4514122	1987		-- Den budgetkompromiss vi kommer att uppnå är inte det sista ordet .	omission	5	0	7	uppnå	1	1	2	4	active	1	0			1	0			4	vi	vi	other	PN	before	news	11	20				MID DT NN PN VB IE VB VB AB DT JJ NN MAD			
3208	DN1987	4516628	1987		Ryggsimmaren Hans Fredin och fjärilsimmaren Annlo Edenholm från Södertörn har fått stipendium avsett för träning och tävling , men även andra kommer att uppmärksammas senare .	att	22	23	24	uppmärksamma	1	1	2	4	s-form	1	0			1	0			21	andra	annan	other	PN	before	news	11	26				NN PM PM KN PM PM PM PP PM VB VB NN PC PP NN KN NN MID KN AB PN VB IE VB AB MAD			
3209	DN1987	4516760	1987		Rune Ångström fick uppdraget av industriminister Thage G Peterson i somras , sedan det stod klart att Boliden kommer att lägga ned gruvan i Stekenjokk 1 november 1988 .	att	19	20	21	lägga	1	1	2	4	active	1	1	2	8	1	0			18	Boliden	Boliden	other	PM	before	news	11	25				PM NN VB PC PP NN PM PM PM PP NN MID SN PN VB JJ SN PM VB IE VB PL NN PP PM RG NN RG MAD			
3211	DN1987	4519553	1987		Men effekterna av åtstramningen kommer att spridas också till andra länder , när USA minskar sin efterfrågan på deras export .	att	5	6	7	sprida	1	1	2	4	s-form	1	0			1	0			2	effekterna	effekt	other	NN	before	news	11	23				KN NN PP NN VB IE VB AB PP JJ NN MID HA PM VB PS NN PP PS NN MAD			
3212	DN1987	4520263	1987		Folkpensionen , social security , kommer dock inte att beröras sedan detta visat sig vara alltför politiskt känsligt .	att	6	9	10	beröra	3	9	4	12	s-form	1	0			1	0			1	Folkpensionen	folkpension	other	NN	before	news	11	21				NN MID JJ NN MID VB AB AB IE VB SN PN VB PN VB AB AB JJ MAD			
3214	DN1987	4522947	1987		Och det tror Kjell Lindén att de kommer att göra .	att	8	9	10	göra	1	1	2	4	active	1	1	2	3	1	0			7	de	de	other	PN	before	news	11	22				KN PN VB PM PM SN PN VB IE VB MAD			
3215	DN1987	4526369	1987		Fredagens frigivande kommer utan tvekan att höja regeringschefen Jacques Chiracs aktier inför vårens presidentval .	att	3	6	7	höja	3	11	4	14	active	1	0			1	0			2	frigivande	frigivande	other	NN	before	news	11	28				NN NN VB PP NN IE VB NN PM PM NN PP NN NN MAD			
3216	DN1987	4527245	1987		HGF har lovat att skicka ut en ' ny ' enkät , men personligen tror jag att en ny enkät kommer att ge så få svar att det är ganska meningslöst .	att	21	22	23	ge	1	1	2	4	active	1	2	4	10	1	1	4	9	20	enkät	enkät	other	NN	before	news	11	25				PM VB VB IE VB PL DT PAD JJ PAD NN MID KN AB VB PN SN DT JJ NN VB IE VB AB JJ NN SN PN VB AB JJ MAD			
3218	DN1987	4531009	1987		Anslagen till vägar , kollektivtrafik och järnvägar kommer att slås ihop och får sedan disponeras fritt för de trafiksatsningar man väljer lokalt .	att	8	9	10	slå	1	1	2	4	s-form	1	0			1	0			1	Anslagen	anslag	other	NN	before	news	11	22				NN PP NN MID NN KN NN VB IE VB PL KN VB AB VB AB PP DT NN PN VB AB MAD			
3219	DN1987	4531815	1987		Det är porträttet av en generation som snart kommer att lämna detta liv .	att	9	10	11	lämna	1	1	2	4	active	1	0			1	0			7	som	som	other	HP	before	news	11	25				PN VB NN PP DT NN HP AB VB IE VB DT NN MAD			
3220	DN1987	4533403	1987		Postverket kommer troligtvis att sälja sin plåtverstad i Ulvsunda .	att	2	4	5	sälja	2	11	3	14	active	1	0			1	0			1	Postverket	postverk	other	NN	before	news	11	26				NN VB AB IE VB PS NN PP PM MAD			
3222	DN1987	4537723	1987		-- Villa vann rättvist , ' Micke ' Arvidsson kommer att betyda mycket för det här unga Villa-laget i vinter , sade Curt .	omission	10	0	12	betyda	1	1	2	4	active	1	0			1	0			0						news	11	23				MID PM VB AB MID PAD PM PAD PM VB IE VB AB PP DT AB JJ NN PP NN MID VB PM MAD			
3223	DN1987	4538884	1987		Nästan hälften av alla svenskar tror inte att politikernas löften om pension och ATP kommer att infrias , enligt en opinionsundersökning som Dagens Industri låtit utföra , skriver Arbetet ( s ) : Antalet pensionärer kommer att stiga framöver , liksom antalet ATP-berättigade .	att	36	37	38	stiga	1	1	2	4	active	1	2	15	97	1	0			35	pensionärer	pensionär	other	NN	before	news	11	26				AB NN PP DT NN VB AB SN NN NN PP NN KN PM VB SN VB MID PP DT NN HP PM NN VB VB MID VB NN PAD NN PAD MID NN NN VB IE VB AB MID PP NN PC MAD			
3225	DN1987	4539974	1987		-- Hur mycket skadestånd det kommer att bli vet jag inte .	att	6	7	8	bli	1	1	2	4	active	1	0			1	0			5	det	den	dummy	PN	before	news	11	19				MID HA JJ NN PN VB IE VB VB PN AB MAD			
3226	DN1987	4542208	1987		Tre fjärdedelar av landets studenter studerar på orter där det nya ungdomsbostadsbidraget inte kommer att införas .	att	14	15	16	införa	1	1	2	4	s-form	1	0			1	0			12	ungdomsbostadsbidraget	ungdomsbostadsbidrag	other	NN	before	news	11	26				RG NN PP NN NN VB PP NN HA DT JJ NN AB VB IE VB MAD			
3228	DN1987	4542674	1987		Den nicaraguanske kulturministern är också katolsk präst och poet och kommer att delta i flera kulturevenemang under Sverigebesöket .	att	11	12	13	delta	1	1	2	4	active	1	0			1	0			10	och	och	other	KN	before	news	11	28				DT JJ NN VB AB JJ NN KN NN KN VB IE VB PP JJ NN PP NN MAD			
3229	DN1987	4542686	1987		-- Men vi kommer att göra vad vi kan för att via källsortering ta bort så mycket miljöfarliga ämnen som möjligt ur soporna innan de bränns .	att	4	5	6	göra	1	1	2	4	active	1	0			1	1	5	12	3	vi	vi	other	PN	before	news	11	26				MID KN PN VB IE VB HP PN VB PP IE PP NN VB PL AB AB JJ NN KN JJ PP NN SN PN VB MAD			
3232	DN1987	4546948	1987		I framtiden kommer kyrkan att arbeta mer och mer på hennes vis .	att	3	5	6	arbeta	2	7	3	10	active	1	0			1	0			4	kyrkan	kyrka	other	NN	after	news	11	24				PP NN VB NN IE VB AB KN AB PP PS NN MAD			
3233	DN1987	4547697	1987		Men boken kommer inte bara att handla om arbetarrörelsen .	att	3	6	7	handla	3	9	4	12	active	1	0			1	0			2	boken	bok	other	NN	before	news	11	26				KN NN VB AB AB IE VB PP NN MAD			
3236	DN1987	4551814	1987		Varje bransch kommer att undersökas på nytt vart tredje år , med mindre kompletterande uppföljningar en gång om året .	att	3	4	5	undersöka	1	1	2	4	s-form	1	0			1	0			2	bransch	bransch	other	NN	before	news	11	21				DT NN VB IE VB PP AB DT RO NN MID PP AB PC NN DT NN PP NN MAD			
3238	DN1987	4552218	1987		Om folk får behålla mer av sin lön kommer de att arbeta mera .	omission	9	0	12	arbeta	2	3	3	6	active	1	0			1	0			10	de	de	other	PN	after	news	11	22				SN NN VB VB AB PP PS NN VB PN IE VB AB MAD			
3239	DN1987	4554124	1987		Samtalsämnena var många , rörde sig mellan livskvalitet och dödsrädsla , om världen kommer att gå under och huruvida delfiner är intelligentare än vi , bland annat .	att	14	15	16	gå	1	1	2	4	active	1	0			1	0			13	världen	värld	other	NN	before	news	11	25				NN VB JJ MID VB PN PP NN KN NN MID SN NN VB IE VB PL KN SN NN VB JJ SN PN MID PP PN MAD			
3240	DN1987	4556001	1987		-- Med en välvillig tolkning , sade Leni Björklund , får man säga att de borgerliga verkar inse att satsningarna på personalen kommer att kosta mer pengar än vad de nu har anslagrit , och att de är beredda att gå in och lägga mer pengar på personalen .	att	23	24	25	kosta	1	1	2	4	active	1	2	4	25	1	2	10	34	20	satsningarna	satsning	other	NN	before	news	11	21				MID PP DT JJ NN MID VB PM PM MID VB PN VB SN DT JJ VB VB SN NN PP NN VB IE VB JJ NN KN HP PN AB VB VB MID KN SN PN VB PC IE VB PL KN VB AB NN PP NN MAD			
3241	DN1987	4556715	1987		Leverans kommer att ske under 1988 .	att	2	3	4	ske	1	1	2	4	active	1	0			1	0			1	Leverans	leverans	other	NN	before	news	11	20				NN VB IE VB PP RG MAD			
3242	DN1987	4557955	1987		De höjda patientavgifter som regeringen föreslagit kommer inte att få stöd i riksdagen av vänsterpartiet kommunisterna .	att	7	9	10	få	2	5	3	8	active	1	0			1	0			0						news	11	25				DT PC NN HP NN VB VB AB IE VB NN PP NN PP NN NN MAD			
3244	DN1987	4558456	1987		FREDAG 27 NOVEMBER TELEVISION 2 17.15 Unga Tvåan Nunu och Björn presenterar några av de tecknade långfilmer som kommer att gå på biograferna i december .	att	19	20	21	gå	1	1	2	4	active	1	0			1	0			18	som	som	other	HP	before	news	11	27				NN RG NN NN RG RG JJ NN PM KN PM VB PN PP DT PC NN HP VB IE VB PP NN PP NN MAD			
3246	DN1987	4559259	1987		Den amerikanska ekonomin kommer att krympa och världsekonomin kommer att förlora mycket av sin marknad i USA , som har utgjort det viktigaste lokomotivet för global tillväxt sedan andra världskriget .	att	9	10	11	förlora	1	1	2	4	active	1	1	4	24	1	0			4	kommer	komma	other	VB	before	news	11	23				DT JJ NN VB IE VB KN NN VB IE VB PN PP PS NN PP PM MID HP VB VB DT JJ NN PP JJ NN PP RO NN MAD			
3247	DN1987	4560196	1987		Ty något ljus kommer inte att vara påslaget så länge utställningen pågår .	att	4	6	7	vara	2	5	3	8	active	1	0			1	0			3	ljus	ljus	other	NN	before	news	11	28				KN DT NN VB AB IE VB NN AB AB NN VB MAD			
3248	DN1987	4560493	1987		-- Han var en unik poet vars sånger och texter kommer att överleva det mesta , menar Jan Erik Vold som just håller på att sammanställa Cornelis enorma produktion för en komplett bokutgåva nästa höst .	att	11	12	13	överleva	1	1	2	4	active	1	0			1	1	11	40	0						news	11	28				MID PN VB DT JJ NN HS NN KN NN VB IE VB DT JJ MID VB PM PM PM HP AB VB PP IE VB PM JJ NN PP DT JJ NN JJ NN MAD			
3249	DN1987	4560598	1987		-- Vänsterkrafterna kommer att öka sina våldsaktioner för att störta vårt samhälle i fullständig kaos .	att	3	4	5	öka	1	1	2	4	active	2	0			1	1	4	21	2	Vänsterkrafterna	vänsterkraft	other	NN	before	news	11	27				MID NN VB IE VB PS NN PP IE VB PS NN PP JJ NN MAD			
3250	DN1987	4561911	1987		-- Beslutet var enhälligt och innebär att ingen av våra medlemmar kommer att medverka i tidningen förrän en anständig uppgörelse har nåtts mellan Bergkvist och Kommunalarbetarförbundet , säger Peter Curman , ordförande i Sveriges författarförbund .	att	12	13	14	medverka	1	1	2	4	active	1	1	5	21	1	0			8	ingen	ingen	other	PN	before	news	11	22				MID NN VB AB KN VB SN PN PP PS NN VB IE VB PP NN PP DT JJ NN VB VB PP PM KN PM MID VB PM PM MID NN PP PM NN MAD			
3251	DN1987	4562919	1987		Två contrasledare kommer att trotsa ett regeringsförbud och resa till Nicaragua under tisdagen för att diskutera ett förslag till vapenvila med kardinal Miguel Obando y Bravo , rapporterar UPI .	att	3	4	5	trotsa	1	1	2	4	active	1	0			1	1	10	55	2	contrasledare	contrasledare	other	NN	before	news	11	25				RG NN VB IE VB DT NN KN VB PP PM PP NN PP IE VB DT NN PP NN PP NN PM PM PM IN MID VB PM MAD			
3252	DN1987	4562989	1987		-- Vi kommer inte att bygga några bostäder där före år 2000 , replikerade John Nordqvist .	att	3	5	6	bygga	2	5	3	8	active	1	0			1	0			2	Vi	vi	other	PN	before	news	11	25				MID PN VB AB IE VB DT NN AB PP NN RG MID VB PM PM MAD			
3253	DN1987	4566790	1987		Va-taxan i Värmdö kommer att höjas vid årsskiftet .	att	4	5	6	höjas	1	1	2	4	s-form	1	0			1	0			1	Va-taxan	Va-taxan	other	NN	before	news	11	25				NN PP PM VB IE VB PP NN MAD			
3256	DN1987	4572227	1987		Programmen från satelliten kommer att kunna tas emot i södra Skandinavien , men med antenner som är större än i de centrala områdena .	omission	4	0	6	kunna	1	1	2	4	active	2	0			1	0			1	Programmen	program	other	NN	before	news	11	22				NN PP NN VB IE VB VB PL PP JJ PM MID KN PP NN HP VB JJ KN PP DT JJ NN MAD			
3257	DN1987	4573268	1987		Men utbyggnad av området kommer att prövas noga och länsantikvarien och Stadsmuseet måste alltid tillfrågas , säger han .	att	5	6	7	pröva	1	1	2	4	s-form	1	0			1	0			2	utbyggnad	utbyggnad	other	NN	before	news	11	26				KN NN PP NN VB IE VB AB KN NN KN NN VB AB VB MID VB PN MAD			
3258	DN1987	4573290	1987		ANNA-KARIN CLAESSON Ombyggnader på den här platsen kommer från och med nu att prövas noggrant .	att	8	13	14	pröva	5	13	6	16	s-form	1	0			1	0			3	Ombyggnader	ombyggnad	other	NN	before	news	11	26				PM PM NN PP DT AB NN VB PP KN PP AB IE VB AB MAD			
3259	DN1987	4574681	1987		Totalt kommer den nya Tietotehdas att få en omsättning på 1 250 miljoner svenska kronor varav 730 miljoner i Finland , 460 miljoner i Sverige och 60 miljoner på övriga marknader .	att	2	6	7	få	4	18	5	21	active	1	0			1	0			5	Tietotehdas	Tietotehdas	other	NN	after	news	11	25				AB VB DT JJ NN IE VB DT NN PP RG RG NN JJ NN HA RG NN PP PM MID RG NN PP PM KN RG NN PP JJ NN MAD			
